"TICKET","SYMBOL","ACTION","LOTS","OPEN TIME","CLOSE TIME","PROFIT","COMM","SWAP","COMMENT","T/P","S/L","OPEN PRICE","CLOSE PRICE","","",""
"768053899","XAUUSDr","Sell","0.02","2025-10-13 16:12:01","2025-10-13 16:17:42","-3.06","0.0","0.0","","0.0","4091.24","4086.56","4088.09","-3.06","0","0"
"768041006","XAUUSDr","Buy","0.02","2025-10-13 11:36:03","2025-10-13 13:52:28","31.42","0.0","0.0","[tp]","4085.0","4066.56","4069.41","4085.12","31.42","0","0"
"768039048","XAUUSDr","Buy","0.02","2025-10-13 10:57:49","2025-10-13 12:59:43","14.8","0.0","0.0","","4085.0","4067.42","4070.56","4077.96","14.8","0","0"
"768038920","XAUUSDr","Buy","0.02","2025-10-13 10:56:02","2025-10-13 12:59:38","12.2","0.0","0.0","","4085.0","4068.09","4072.22","4078.32","12.2","0","0"
"768038198","XAUUSDr","Buy","0.02","2025-10-13 10:44:19","2025-10-13 11:59:16","4.94","0.0","0.0","","0.0","4074.25","4075.4","4077.87","4.94","0","0"
"768037894","XAUUSDr","Sell","0.02","2025-10-13 10:39:26","2025-10-13 10:44:24","-4.78","0.0","0.0","","0.0","4078.24","4073.09","4075.48","-4.78","0","0"
"768033003","XAUUSDr","Buy","0.02","2025-10-13 09:11:14","2025-10-13 10:30:42","15.64","0.0","0.0","","0.0","4058.51","4064.66","4072.48","15.64","0","0"
"768031949","XAUUSDr","Buy","0.02","2025-10-13 09:15:09","2025-10-13 10:26:07","17.22","0.0","0.0","","0.0","4058.38","4066.99","4075.6","17.22","0","0"
"768032344","XAUUSDr","Sell","0.01","2025-10-13 09:03:05","2025-10-13 09:10:44","-0.32","0.0","0.0","[sl]","0.0","4066.44","4066.17","4066.49","-0.32","0","0"
"768028639","XAUUSDr","Buy","0.02","2025-10-13 08:18:18","2025-10-13 08:56:27","-0.98","0.0","0.0","[sl]","4088.37","4067.46","4067.91","4067.42","-0.98","0","0"
"768028407","XAUUSDr","Sell","0.02","2025-10-13 08:15:05","2025-10-13 08:18:13","-9.08","0.0","0.0","[sl]","0.0","4066.81","4062.62","4067.16","-9.08","0","0"
"768026323","XAUUSDr","Sell","0.02","2025-10-13 07:49:21","2025-10-13 08:04:32","-7.82","0.0","0.0","[sl]","0.0","4059.75","4055.86","4059.77","-7.82","0","0"
"768021795","XAUUSDr","Buy","0.02","2025-10-13 05:55:06","2025-10-13 07:39:02","27.88","0.0","0.0","","0.0","4040.34","4044.14","4058.08","27.88","0","0"
"768021681","XAUUSDr","Buy","0.02","2025-10-13 05:53:05","2025-10-13 06:28:07","14.52","0.0","0.0","","0.0","4041.07","4044.61","4051.87","14.52","0","0"
"768021547","XAUUSDr","Buy","0.02","2025-10-13 05:49:54","2025-10-13 05:54:32","-9.06","0.0","0.0","[sl]","0.0","4042.06","4046.57","4042.04","-9.06","0","0"
"768021293","XAUUSDr","Buy","0.02","2025-10-13 05:42:51","2025-10-13 05:54:32","-15.58","0.0","0.0","[sl]","0.0","4042.06","4049.83","4042.04","-15.58","0","0"
"768019030","XAUUSDr","Sell","0.02","2025-10-13 05:04:41","2025-10-13 05:41:45","-0.2","0.0","0.0","","0.0","4057.66","4048.84","4048.94","-0.2","0","0"
"768018365","XAUUSDr","Buy","0.01","2025-10-13 04:42:30","2025-10-13 04:59:20","4.6","0.0","0.0","","0.0","4036.92","4048.28","4052.88","4.6","0","0"
"768013901","XAUUSDr","Buy","0.01","2025-10-13 03:36:19","2025-10-13 03:40:11","9.42","0.0","0.0","","4058.41","4020.76","4042.21","4051.63","9.42","0","0"
"768010577","XAUUSDr","Sell","0.02","2025-10-13 02:36:39","2025-10-13 03:25:58","22.1","0.0","0.0","","0.0","4057.57","4044.8","4033.75","22.1","0","0"
"768010315","XAUUSDr","Sell","0.01","2025-10-13 02:31:39","2025-10-13 03:25:55","12.07","0.0","0.0","","0.0","4057.57","4045.29","4033.22","12.07","0","0"
"768012999","XAUUSDr","Sell","0.03","2025-10-13 03:21:06","2025-10-13 03:23:25","-25.44","0.0","0.0","[sl]","0.0","4035.14","4026.84","4035.32","-25.44","0","0"
"768009786","XAUUSDr","Buy","0.01","2025-10-13 02:20:54","2025-10-13 02:23:51","0.98","0.0","0.0","","0.0","4038.74","4048.58","4049.56","0.98","0","0"
"768009510","XAUUSDr","Sell","0.02","2025-10-13 02:14:57","2025-10-13 02:16:20","-11.08","0.0","0.0","","0.0","4062.68","4048.07","4053.61","-11.08","0","0"
"768008749","XAUUSDr","Sell","0.02","2025-10-13 02:14:15","2025-10-13 02:16:12","-25.96","0.0","0.0","","0.0","4062.68","4040.89","4053.87","-25.96","0","0"
"768008788","XAUUSDr","Buy","0.02","2025-10-13 02:06:47","2025-10-13 02:14:14","-13.08","0.0","0.0","[sl]","0.0","4047.19","4053.43","4046.89","-13.08","0","0"
"768007269","XAUUSDr","Sell","0.02","2025-10-13 01:25:07","2025-10-13 02:04:44","-17.52","0.0","0.0","","0.0","0.0","4041.47","4050.23","-17.52","0","0"
"768006879","XAUUSDr","Sell","0.02","2025-10-13 01:30:48","2025-10-13 02:04:36","-31.42","0.0","0.0","","0.0","0.0","4034.53","4050.24","-31.42","0","0"
"768006639","XAUUSDr","Sell","0.02","2025-10-13 01:13:56","2025-10-13 02:04:33","-51.08","0.0","0.0","","0.0","0.0","4025.0","4050.54","-51.08","0","0"
"768006293","XAUUSDr","Sell","0.02","2025-10-13 01:06:32","2025-10-13 02:04:28","-78.28","0.0","0.0","","0.0","0.0","4010.98","4050.12","-78.28","0","0"
"767996861","XAUUSDr","Sell","0.02","2025-10-10 19:33:18","2025-10-13 02:04:26","-113.94","0.0","0.0","","3952.8","0.0","3992.21","4049.18","-113.94","0","0"
"768007438","XAUUSDr","Sell","0.05","2025-10-13 01:28:08","2025-10-13 02:04:11","-39.3","0.0","0.0","[sl]","0.0","4047.31","4039.58","4047.44","-39.3","0","0"
"768007390","XAUUSDr","Sell","0.05","2025-10-13 01:26:48","2025-10-13 02:04:11","-53.0","0.0","0.0","[sl]","0.0","4047.31","4036.84","4047.44","-53.0","0","0"
"768004212","","Balance","0.01","2025-10-11 11:00:28","2025-10-11 11:00:28","-50.0","0.0","0.0","Int.Trans. (Remove Funds)","0.0","0.0","0.0","0.0","0","0","-50.0"
"768004211","","Balance","0.01","2025-10-11 11:00:02","2025-10-11 11:00:02","25.0","0.0","0.0","Int. trans. (Add Funds)","0.0","0.0","0.0","0.0","0","25.0","0"
"767996388","XAUUSDr","Sell","0.02","2025-10-10 19:27:40","2025-10-10 20:07:00","18.52","0.0","0.0","","3952.8","0.0","3989.33","3980.07","18.52","0","0"
"767996545","XAUUSDr","Sell","0.02","2025-10-10 19:24:36","2025-10-10 20:06:57","10.66","0.0","0.0","","3952.8","0.0","3984.93","3979.6","10.66","0","0"
"767996360","XAUUSDr","Sell","0.02","2025-10-10 19:20:17","2025-10-10 19:45:54","-12.54","0.0","0.0","","0.0","0.0","3979.32","3985.59","-12.54","0","0"
"767993340","XAUUSDr","Sell","0.02","2025-10-10 18:40:19","2025-10-10 18:48:49","24.86","0.0","0.0","","0.0","0.0","4010.42","3997.99","24.86","0","0"
"767985358","XAUUSDr","Buy","0.02","2025-10-10 17:04:07","2025-10-10 18:07:15","60.94","0.0","0.0","","4024.0","0.0","3975.37","4005.84","60.94","0","0"
"767980658","XAUUSDr","Buy","0.02","2025-10-10 15:50:17","2025-10-10 18:06:37","47.6","0.0","0.0","","4024.0","0.0","3983.27","4007.07","47.6","0","0"
"767978183","XAUUSDr","Buy","0.02","2025-10-10 14:59:31","2025-10-10 17:48:43","-3.86","0.0","0.0","","0.0","0.0","3986.78","3984.85","-3.86","0","0"
"767977844","XAUUSDr","Buy","0.02","2025-10-10 14:50:35","2025-10-10 16:44:31","-1.48","0.0","0.0","","0.0","0.0","3995.19","3994.45","-1.48","0","0"
"767971668","XAUUSDr","Buy","0.02","2025-10-10 12:20:53","2025-10-10 14:46:44","-19.9","0.0","0.0","[sl]","4014.61","3983.84","3993.76","3983.81","-19.9","0","0"
"767971121","XAUUSDr","Buy","0.02","2025-10-10 12:13:55","2025-10-10 12:18:07","-10.92","0.0","0.0","[sl]","0.0","3995.29","4000.72","3995.26","-10.92","0","0"
"767969885","XAUUSDr","Sell","0.02","2025-10-10 12:05:30","2025-10-10 12:08:54","-12.66","0.0","0.0","[sl]","0.0","3996.89","3990.77","3997.1","-12.66","0","0"
"767964740","XAUUSDr","Buy","0.02","2025-10-10 10:10:08","2025-10-10 11:16:16","58.8","0.0","0.0","","0.0","3961.29","3956.88","3986.28","58.8","0","0"
"767965276","XAUUSDr","Buy","0.02","2025-10-10 10:16:44","2025-10-10 11:16:13","55.22","0.0","0.0","","0.0","3961.29","3959.02","3986.63","55.22","0","0"
"767966802","XAUUSDr","Buy","0.02","2025-10-10 10:48:19","2025-10-10 11:05:46","23.38","0.0","0.0","","0.0","3961.29","3966.93","3978.62","23.38","0","0"
"767966609","XAUUSDr","Buy","0.02","2025-10-10 10:46:40","2025-10-10 11:05:42","21.96","0.0","0.0","","0.0","3961.29","3967.52","3978.5","21.96","0","0"
"767963035","XAUUSDr","Buy","0.02","2025-10-10 09:49:19","2025-10-10 10:16:06","-23.84","0.0","0.0","","0.0","3944.75","3970.29","3958.37","-23.84","0","0"
"767956337","XAUUSDr","Buy","0.02","2025-10-10 07:21:18","2025-10-10 08:01:01","21.6","0.0","0.0","","0.0","3953.63","3957.29","3968.09","21.6","0","0"
"767952867","XAUUSDr","Sell","0.02","2025-10-10 06:41:00","2025-10-10 07:08:03","18.06","0.0","0.0","","0.0","3974.65","3967.05","3958.02","18.06","0","0"
"767954452","XAUUSDr","Sell","0.02","2025-10-10 07:02:15","2025-10-10 07:07:54","12.84","0.0","0.0","","0.0","3974.36","3964.14","3957.72","12.84","0","0"
"767952575","XAUUSDr","Buy","0.02","2025-10-10 06:37:08","2025-10-10 06:41:03","-6.9","0.0","0.0","","0.0","3961.54","3970.66","3967.21","-6.9","0","0"
"767949110","XAUUSDr","Sell","0.02","2025-10-10 05:38:00","2025-10-10 06:13:44","25.58","0.0","0.0","","3959.9","3985.52","3986.73","3973.94","25.58","0","0"
"767949117","XAUUSDr","Sell","0.02","2025-10-10 05:38:21","2025-10-10 06:13:41","23.96","0.0","0.0","","3960.11","3985.38","3986.2","3974.22","23.96","0","0"
"767948921","XAUUSDr","Sell","0.02","2025-10-10 05:32:58","2025-10-10 05:48:45","-0.94","0.0","0.0","","0.0","3987.93","3983.53","3984.0","-0.94","0","0"
"767948752","XAUUSDr","Sell","0.02","2025-10-10 05:32:20","2025-10-10 05:48:43","-0.64","0.0","0.0","","0.0","3987.93","3983.5","3983.82","-0.64","0","0"
"767947689","XAUUSDr","Buy","0.02","2025-10-10 04:59:53","2025-10-10 05:28:17","21.16","0.0","0.0","","0.0","3979.08","3973.54","3984.12","21.16","0","0"
"767948090","XAUUSDr","Buy","0.02","2025-10-10 05:06:49","2025-10-10 05:28:10","12.4","0.0","0.0","","0.0","3978.95","3978.03","3984.23","12.4","0","0"
"767942071","XAUUSDr","Buy","0.02","2025-10-10 04:17:46","2025-10-10 05:24:18","9.18","0.0","0.0","","0.0","3967.68","3980.02","3984.61","9.18","0","0"
"767947524","XAUUSDr","Buy","0.02","2025-10-10 04:55:40","2025-10-10 05:24:15","8.36","0.0","0.0","","0.0","0.0","3980.43","3984.61","8.36","0","0"
"767945314","XAUUSDr","Buy","0.02","2025-10-10 04:15:36","2025-10-10 05:15:05","-5.2","0.0","0.0","","0.0","3971.86","3984.66","3982.06","-5.2","0","0"
"767941675","XAUUSDr","Buy","0.02","2025-10-10 02:42:10","2025-10-10 05:14:57","-13.26","0.0","0.0","","4011.23","3972.03","3988.5","3981.87","-13.26","0","0"
"767937860","XAUUSDr","Sell","0.05","2025-10-09 23:53:30","2025-10-09 23:56:11","2.0","0.0","0.0","","0.0","3978.57","3976.01","3975.61","2.0","0","0"
"767937761","XAUUSDr","Sell","0.05","2025-10-09 23:50:37","2025-10-09 23:51:46","-2.75","0.0","0.0","","0.0","3978.32","3974.04","3974.59","-2.75","0","0"
"767937722","XAUUSDr","Buy","0.05","2025-10-09 23:47:01","2025-10-09 23:50:31","-8.65","0.0","0.0","","0.0","3968.47","3976.75","3975.02","-8.65","0","0"
"767937715","XAUUSDr","Sell","0.05","2025-10-09 23:46:06","2025-10-09 23:47:26","-6.45","0.0","0.0","","0.0","0.0","3975.73","3977.02","-6.45","0","0"
"767937679","XAUUSDr","Sell","0.05","2025-10-09 23:42:23","2025-10-09 23:45:53","-16.55","0.0","0.0","","0.0","0.0","3973.36","3976.67","-16.55","0","0"
"767936799","XAUUSDr","Sell","0.05","2025-10-09 22:55:08","2025-10-09 23:40:56","-2.0","0.0","0.0","","3964.29","3983.42","3975.49","3975.89","-2.0","0","0"
"767936662","XAUUSDr","Sell","0.1","2025-10-09 22:46:39","2025-10-09 22:53:30","16.2","0.0","0.0","","0.0","3983.3","3978.99","3977.37","16.2","0","0"
"767936255","XAUUSDr","Buy","0.05","2025-10-09 22:29:10","2025-10-09 22:32:47","5.75","0.0","0.0","","0.0","0.0","3977.78","3978.93","5.75","0","0"
"767935618","XAUUSDr","Sell","0.02","2025-10-09 22:10:09","2025-10-09 22:27:48","-21.96","0.0","0.0","","0.0","0.0","3965.55","3976.53","-21.96","0","0"
"767935715","XAUUSDr","Sell","0.02","2025-10-09 22:13:41","2025-10-09 22:27:41","-15.72","0.0","0.0","","0.0","0.0","3968.55","3976.41","-15.72","0","0"
"767934400","XAUUSDr","Sell","0.03","2025-10-09 21:25:08","2025-10-09 22:04:03","5.76","0.0","0.0","","3891.72","3975.96","3961.05","3959.13","5.76","0","0"
"767934012","XAUUSDr","Buy","0.03","2025-10-09 21:11:15","2025-10-09 21:20:16","22.5","0.0","0.0","","0.0","3955.33","3959.04","3966.54","22.5","0","0"
"767933992","XAUUSDr","Buy","0.02","2025-10-09 21:10:12","2025-10-09 21:14:19","6.96","0.0","0.0","","0.0","3955.33","3958.79","3962.27","6.96","0","0"
"767934022","XAUUSDr","Buy","0.03","2025-10-09 21:11:24","2025-10-09 21:13:14","-0.18","0.0","0.0","","0.0","3955.33","3959.51","3959.45","-0.18","0","0"
"767933481","XAUUSDr","Buy","0.05","2025-10-09 20:58:02","2025-10-09 21:08:18","40.75","0.0","0.0","","0.0","3951.74","3949.74","3957.89","40.75","0","0"
"767933438","","Balance","0.01","2025-10-09 20:57:34","2025-10-09 20:57:34","100.0","0.0","0.0","Int. trans. (Add Funds)","0.0","0.0","0.0","0.0","0","100.0","0"
"767933172","XAUUSDr","Buy","0.03","2025-10-09 20:54:29","2025-10-09 20:56:31","-14.25","0.0","0.0","[sl]","0.0","3949.49","3954.22","3949.47","-14.25","0","0"
"767932981","XAUUSDr","Buy","0.03","2025-10-09 20:51:28","2025-10-09 20:56:30","-25.29","0.0","0.0","so: 19.7%/4.7/23.7","0.0","3948.91","3958.47","3950.04","-25.29","0","0"
"767933029","XAUUSDr","Buy","0.03","2025-10-09 20:52:57","2025-10-09 20:56:27","-27.93","0.0","0.0","so: 19.7%/7.0/35.6","0.0","3948.91","3959.74","3950.43","-27.93","0","0"
"767932507","XAUUSDr","Sell","0.03","2025-10-09 20:44:08","2025-10-09 20:52:35","-5.97","0.0","0.0","","0.0","3965.48","3956.76","3958.75","-5.97","0","0"
"767931878","XAUUSDr","Buy","0.03","2025-10-09 20:30:34","2025-10-09 20:43:29","6.48","0.0","0.0","","0.0","3948.96","3957.86","3960.02","6.48","0","0"
"767932155","XAUUSDr","Buy","0.03","2025-10-09 20:34:58","2025-10-09 20:42:37","2.13","0.0","0.0","","0.0","3948.96","3959.44","3960.15","2.13","0","0"
"767931731","","Balance","0.01","2025-10-09 20:28:44","2025-10-09 20:28:44","67.0","0.0","0.0","Int. trans. (Add Funds)","0.0","0.0","0.0","0.0","0","67.0","0"
"767931612","XAUUSDr","Sell","0.01","2025-10-09 20:26:33","2025-10-09 20:28:25","-3.85","0.0","0.0","so: 20.0%/0.8/4.0","0.0","0.0","3955.39","3959.24","-3.85","0","0"
"767931568","XAUUSDr","Buy","0.01","2025-10-09 20:25:39","2025-10-09 20:26:28","-2.57","0.0","0.0","","0.0","3953.57","3957.85","3955.28","-2.57","0","0"
"767931559","XAUUSDr","Sell","0.01","2025-10-09 20:25:33","2025-10-09 20:25:37","-0.41","0.0","0.0","","0.0","0.0","3957.94","3958.35","-0.41","0","0"
"767931527","XAUUSDr","Buy","0.03","2025-10-09 20:25:03","2025-10-09 20:25:20","-8.19","0.0","0.0","","0.0","3952.99","3958.83","3956.1","-8.19","0","0"
"767931353","XAUUSDr","Buy","0.03","2025-10-09 20:23:31","2025-10-09 20:24:56","-16.47","0.0","0.0","","0.0","3955.9","3962.28","3956.79","-16.47","0","0"
"767931039","XAUUSDr","Buy","0.03","2025-10-09 20:23:05","2025-10-09 20:24:49","-30.84","0.0","0.0","[sl]","0.0","3957.07","3967.25","3956.97","-30.84","0","0"
"767931285","XAUUSDr","Buy","0.03","2025-10-09 20:22:44","2025-10-09 20:24:44","-24.0","0.0","0.0","[sl]","0.0","3957.65","3965.62","3957.62","-24.0","0","0"
"767930936","XAUUSDr","Buy","0.03","2025-10-09 20:17:42","2025-10-09 20:18:12","6.0","0.0","0.0","","0.0","3950.15","3954.53","3956.53","6.0","0","0"
"767930666","XAUUSDr","Sell","0.03","2025-10-09 20:15:36","2025-10-09 20:17:01","14.91","0.0","0.0","","0.0","3958.22","3952.88","3947.91","14.91","0","0"
"767930482","XAUUSDr","Buy","0.03","2025-10-09 20:14:27","2025-10-09 20:15:21","-5.43","0.0","0.0","","0.0","3948.01","3954.53","3952.72","-5.43","0","0"
"767929755","XAUUSDr","Sell","0.03","2025-10-09 20:06:49","2025-10-09 20:12:45","9.54","0.0","0.0","","0.0","3970.01","3964.91","3961.73","9.54","0","0"
"767929894","XAUUSDr","Sell","0.03","2025-10-09 20:08:47","2025-10-09 20:12:23","1.68","0.0","0.0","","0.0","3970.01","3964.17","3963.61","1.68","0","0"
"767929765","XAUUSDr","Sell","0.03","2025-10-09 20:06:56","2025-10-09 20:11:34","0.24","0.0","0.0","","0.0","0.0","3962.57","3962.49","0.24","0","0"
"767929449","XAUUSDr","Buy","0.03","2025-10-09 20:04:11","2025-10-09 20:06:26","-31.26","0.0","0.0","[sl]","0.0","3961.04","3971.41","3960.99","-31.26","0","0"
"767929071","XAUUSDr","Buy","0.03","2025-10-09 20:01:01","2025-10-09 20:06:26","-39.69","0.0","0.0","[sl]","0.0","3961.04","3974.22","3960.99","-39.69","0","0"
"767929316","XAUUSDr","Buy","0.03","2025-10-09 20:01:43","2025-10-09 20:06:25","-27.66","0.0","0.0","[sl]","0.0","3961.3","3970.37","3961.15","-27.66","0","0"
"767928856","XAUUSDr","Sell","0.02","2025-10-09 19:57:09","2025-10-09 19:58:22","-1.4","0.0","0.0","","0.0","3973.51","3967.53","3968.23","-1.4","0","0"
"767928606","XAUUSDr","Buy","0.02","2025-10-09 19:55:08","2025-10-09 19:55:41","-5.26","0.0","0.0","","0.0","3958.62","3971.53","3968.9","-5.26","0","0"
"767928330","XAUUSDr","Buy","0.02","2025-10-09 19:52:44","2025-10-09 19:54:20","-11.36","0.0","0.0","[sl]","0.0","3971.5","3977.08","3971.4","-11.36","0","0"
"767928008","XAUUSDr","Buy","0.02","2025-10-09 19:48:40","2025-10-09 19:54:19","-18.18","0.0","0.0","[sl]","0.0","3972.34","3981.27","3972.18","-18.18","0","0"
"767925903","XAUUSDr","Sell","0.02","2025-10-09 19:34:54","2025-10-09 19:45:35","37.68","0.0","0.0","","0.0","3998.52","4001.2","3982.36","37.68","0","0"
"767927531","XAUUSDr","Sell","0.02","2025-10-09 19:45:07","2025-10-09 19:45:24","6.76","0.0","0.0","","0.0","3989.54","3984.38","3981.0","6.76","0","0"
"767925893","XAUUSDr","Sell","0.02","2025-10-09 19:34:52","2025-10-09 19:40:53","32.3","0.0","0.0","","0.0","0.0","4001.09","3984.94","32.3","0","0"
"767925913","XAUUSDr","Sell","0.02","2025-10-09 19:34:57","2025-10-09 19:39:20","21.02","0.0","0.0","","0.0","0.0","3999.97","3989.46","21.02","0","0"
"767925802","XAUUSDr","Buy","0.02","2025-10-09 19:34:17","2025-10-09 19:34:47","-10.24","0.0","0.0","[sl]","0.0","4002.18","4006.98","4001.86","-10.24","0","0"
"767924784","XAUUSDr","Buy","0.02","2025-10-09 19:11:36","2025-10-09 19:34:44","-30.16","0.0","0.0","[sl]","0.0","4003.31","4018.39","4003.31","-30.16","0","0"
"767924727","XAUUSDr","Buy","0.02","2025-10-09 19:10:22","2025-10-09 19:34:39","-35.84","0.0","0.0","[sl]","0.0","4003.7","4021.43","4003.51","-35.84","0","0"
"767920467","XAUUSDr","Buy","0.02","2025-10-09 18:48:36","2025-10-09 19:34:39","-22.16","0.0","0.0","[sl]","0.0","4003.7","4014.59","4003.51","-22.16","0","0"
"767917115","XAUUSDr","Buy","0.03","2025-10-09 17:39:25","2025-10-09 17:57:25","29.16","0.0","0.0","","0.0","4005.83","4015.24","4024.96","29.16","0","0"
"767917794","XAUUSDr","Buy","0.02","2025-10-09 17:30:23","2025-10-09 17:32:59","8.86","0.0","0.0","","0.0","3998.77","4007.36","4011.79","8.86","0","0"
"767910125","XAUUSDr","Buy","0.02","2025-10-09 17:05:56","2025-10-09 17:23:11","-31.12","0.0","0.0","[sl]","0.0","4010.58","4026.12","4010.56","-31.12","0","0"
"767896929","XAUUSDr","Buy","0.02","2025-10-09 12:51:51","2025-10-09 15:59:52","31.72","0.0","0.0","[tp]","4053.21","4033.54","4037.35","4053.21","31.72","0","0"
"767895342","XAUUSDr","Sell","0.02","2025-10-09 12:10:16","2025-10-09 12:17:06","-2.36","0.0","0.0","","0.0","4042.91","4037.4","4038.58","-2.36","0","0"
"767889742","XAUUSDr","Buy","0.02","2025-10-09 10:15:43","2025-10-09 11:55:31","25.86","0.0","0.0","","4052.12","4026.32","4025.65","4038.58","25.86","0","0"
"767889899","XAUUSDr","Buy","0.02","2025-10-09 10:18:19","2025-10-09 11:37:04","22.86","0.0","0.0","","0.0","4022.28","4025.95","4037.38","22.86","0","0"
"767891669","XAUUSDr","Buy","0.02","2025-10-09 10:52:39","2025-10-09 11:36:59","13.4","0.0","0.0","","0.0","4024.8","4030.56","4037.26","13.4","0","0"
"767887155","XAUUSDr","Buy","0.02","2025-10-09 10:00:32","2025-10-09 10:21:20","-2.2","0.0","0.0","","0.0","4022.28","4028.46","4027.36","-2.2","0","0"
"767889575","XAUUSDr","Buy","0.02","2025-10-09 10:13:35","2025-10-09 10:21:15","-1.82","0.0","0.0","","0.0","4022.28","4028.25","4027.34","-1.82","0","0"
"767889125","XAUUSDr","Buy","0.02","2025-10-09 10:06:57","2025-10-09 10:19:32","-5.24","0.0","0.0","","0.0","4023.72","4029.79","4027.17","-5.24","0","0"
"767887342","XAUUSDr","Sell","0.02","2025-10-09 09:47:29","2025-10-09 09:52:19","8.44","0.0","0.0","","0.0","4030.86","4027.94","4023.72","8.44","0","0"
